Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
Ishin Japanese Dining | KL,"Off 3 3, 202, Persiaran Klang, 4, Old Klang Rd, 58000 Kuala Lumpur, Malaysia",Off 3 3,"202, Persiaran Klang",Japanese restaurant;Asian restaurant,"Service options: [Onsite services, Takeout, Dine-in], Highlights: [Great dessert, Great tea selection, Great wine list], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible parking lot, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Coffee, Hard liquor, Healthy options, Private dining room, Small plates, Vegetarian options, Wine], Dining options: [Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Good for groups], Planning: [Brunch reservations recommended, Lunch reservations recommended, Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, Paid parking lot, , Valet parking]",+60 3-7980 8228,"03-7980 8228, +60 3-7980 8228",YES,Ishin Japanese Dining | KL (Owner),102631178587554556222,https://www.google.com/maps/contrib/102631178587554556222,1196,4.4,https://search.google.com/local/reviews?placeid=ChIJeaVPriRKzDERdKjxl4nK-nM&authuser=0&hl=en&gl=US,8357214750847903860,0x31cc4a24ae4fa579:0x73faca8997f1a874,3.1027744999999998,101.67790889999999,Asia/Kuala_Lumpur,ishin.my/facebook,ishin.my,"Wednesday(2026-06-24): [12–3 PM, 6–10 PM], Thursday(2026-06-25): [12–3 PM, 6–10 PM], Friday(2026-06-26): [12–3 PM, 6–10 PM], Saturday(2026-06-27): [12–3 PM, 6–10 PM], Sunday(2026-06-28): [12–3 PM, 6–10 PM], Monday(2026-06-29): [12–3 PM, 6–10 PM], Tuesday(2026-06-30): [12–3 PM, 6–10 PM]",https://www.google.com/search?kgmid=/g/1thxhkx6,/g/1thxhkx6,https://www.google.com/maps?cid=8357214750847903860,ChIJeaVPriRKzDERdKjxl4nK-nM,,,,,,,,Restaurants in Kuala Lumpur
Indian Empire,"18, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","18, Jln Bukit Bintang",Bukit Bintang,Indian restaurant;Indian Muslim restaurant;Modern Indian restaurant,"Service options: [No-contact delivery, Delivery, Drive-through, Onsite services, Takeout, Dine-in], Highlights: [Great cocktails, Great dessert, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, All you can eat, Cocktails, Coffee, Healthy options, Late-night food, Quick bite, Small plates, Vegan options, Vegetarian options], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy, Upscale], Crowd: [Good for groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid parking lot, Paid street parking, ]",+60 12-901 7696,"012-901 7696, +60 12-901 7696",YES,Indian Empire (Owner),104692694281202027786,https://www.google.com/maps/contrib/104692694281202027786,5459,4.8,https://search.google.com/local/reviews?placeid=ChIJZSTNHoA3zDERJZpn6WOy2yc&authuser=0&hl=en&gl=US,2872085329566210597,0x31cc37801ecd2465:0x27dbb263e9679a25,3.144694,101.7084864,Asia/Kuala_Lumpur,indianempire.my/,indianempire.my,"Wednesday(2026-06-24): [11:30 AM–12 AM], Thursday(2026-06-25): [11:30 AM–12 AM], Friday(2026-06-26): [11:30 AM–12 AM], Saturday(2026-06-27): [11:30 AM–12 AM], Sunday(2026-06-28): [11:30 AM–12 AM], Monday(2026-06-29): [11:30 AM–12 AM], Tuesday(2026-06-30): [11:30 AM–12 AM]",https://www.google.com/search?kgmid=/g/11txdy5y0w,/g/11txdy5y0w,https://www.google.com/maps?cid=2872085329566210597,ChIJZSTNHoA3zDERJZpn6WOy2yc,,,,,,,,Restaurants in Kuala Lumpur
De.Wan 1958 by Chef Wan,"The Linc, 360, Jln Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",The Linc,"360, Jln Tun Razak",Malaysian restaurant,"Service options: [No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Coffee, Private dining room, Small plates, Vegetarian options], Dining options: [Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Brunch reservations recommended, Lunch reservations recommended, Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Free parking lot, Free street parking, Paid parking lot, Paid street parking, ]",+60 3-7890 6016,"03-7890 6016, +60 3-7890 6016",YES,De.Wan 1958 by Chef Wan (Owner),101141212342093881232,https://www.google.com/maps/contrib/101141212342093881232,9639,4.7,https://search.google.com/local/reviews?placeid=ChIJTYFd_6s3zDER6OJUD9GC0TM&authuser=0&hl=en&gl=US,3733909400483848936,0x31cc37abff5d814d:0x33d182d10f54e2e8,3.1596252999999996,101.7207488,Asia/Kuala_Lumpur,www.dewan.space/,dewan.space,"Wednesday(2026-06-24): [11 AM–3:30 PM, 6–9:30 PM], Thursday(2026-06-25): [11 AM–3:30 PM, 6–9:30 PM], Friday(2026-06-26): [11 AM–3:30 PM, 6–9:30 PM], Saturday(2026-06-27): [11 AM–5 PM, 6–9:30 PM], Sunday(2026-06-28): [11 AM–5 PM, 6–9:30 PM], Monday(2026-06-29): [11 AM–3:30 PM, 6–9:30 PM], Tuesday(2026-06-30): [11 AM–3:30 PM, 6–9:30 PM]",https://www.google.com/search?kgmid=/g/11h0yfzsk6,/g/11h0yfzsk6,https://www.google.com/maps?cid=3733909400483848936,ChIJTYFd_6s3zDER6OJUD9GC0TM,,,,,,,,Restaurants in Kuala Lumpur
Khatulistiwa Skyline Dining,"Level 10 & Rooftop, Bintang Collectionz Hotel, 68, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Level 10 & Rooftop, Bintang Collectionz Hotel","68, Jln Bukit Bintang",Asian fusion restaurant;Filipino restaurant;Indonesian restaurant;Malaysian restaurant,"Service options: [Outdoor seating, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great dessert, Rooftop seating], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Alcohol, Beer, Cocktails, Coffee, Happy hour drinks, Late-night food, Small plates], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Good for groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid parking lot]",+60 11-1110 0711,"011-1110 0711, +60 11-1110 0711",YES,Khatulistiwa Skyline Dining (Owner),115681499778736820636,https://www.google.com/maps/contrib/115681499778736820636,114,4.6,https://search.google.com/local/reviews?placeid=ChIJx2TuRZg3zDERYn9aQXy8mOU&authuser=0&hl=en&gl=US,16544180473003933538,0x31cc379845ee64c7:0xe598bc7c415a7f62,3.1456592999999997,101.7096316,Asia/Kuala_Lumpur,,,"Wednesday(2026-06-24): [7 AM–2 AM], Thursday(2026-06-25): [7 AM–2 AM], Friday(2026-06-26): [7 AM–2 AM], Saturday(2026-06-27): [7 AM–2 AM], Sunday(2026-06-28): [7 AM–2 AM], Monday(2026-06-29): [7 AM–2 AM], Tuesday(2026-06-30): [7 AM–2 AM]",https://www.google.com/search?kgmid=/g/11x2d8wl_t,/g/11x2d8wl_t,https://www.google.com/maps?cid=16544180473003933538,ChIJx2TuRZg3zDERYn9aQXy8mOU,,,,,,,,Restaurants in Kuala Lumpur
ATAS,"7, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","7, Jalan Kia Peng",Kuala Lumpur,Malaysian restaurant;Restaurant,"Service options: [Outdoor seating, Dine-in], Highlights: [Great coffee, Great dessert], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Hard liquor, Organic dishes, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Restroom, Wi-Fi, ], Atmosphere: [Cozy, Trendy], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, High chairs], Parking: [Free parking lot, Paid parking lot, ]",+60 3-2778 0763,"03-2778 0763, +60 3-2778 0763",YES,ATAS (Owner),116760803321457977208,https://www.google.com/maps/contrib/116760803321457977208,743,4.6,https://search.google.com/local/reviews?placeid=ChIJUcJx9YU3zDERGoadxueEEko&authuser=0&hl=en&gl=US,5337474639391983130,0x31cc3785f571c251:0x4a1284e7c69d861a,3.1523670999999998,101.7145106,Asia/Kuala_Lumpur,theruma.com/en/kuala-lumpur-luxury-hotel-dining/atas/,theruma.com,"Wednesday(2026-06-24): [12–2:30 PM, 6–10 PM], Thursday(2026-06-25): [12–2:30 PM, 6–10 PM], Friday(2026-06-26): [12–2:30 PM, 6–10 PM], Saturday(2026-06-27): [12–2:30 PM, 6–10 PM], Sunday(2026-06-28): [12–2:30 PM, 6–10 PM], Monday(2026-06-29): [12–2:30 PM, 6–10 PM], Tuesday(2026-06-30): [12–2:30 PM, 6–10 PM]",https://www.google.com/search?kgmid=/g/11j1_j4p80,/g/11j1_j4p80,https://www.google.com/maps?cid=5337474639391983130,ChIJUcJx9YU3zDERGoadxueEEko,,,,,,,,Restaurants in Kuala Lumpur
Positano Risto,"Block C1, Lot 2, Level G3, Publika Shopping Gallery, 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Block C1, Lot 2, Level G3, Publika Shopping Gallery","1, Jln Dutamas 1",Italian restaurant,"Service options: [Outdoor seating, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Coffee, Quick bite, Vegan options, Vegetarian options], Dining options: [Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Quiet, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Good for groups], Planning: [Brunch reservations recommended, Lunch reservations recommended, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, Good for kids birthday, Kids' menu], Parking: [Paid parking lot, Paid street parking, ]",+60 3-6411 3799,"03-6411 3799, +60 3-6411 3799",YES,Positano Risto (Owner),114961270573744492290,https://www.google.com/maps/contrib/114961270573744492290,3703,4.5,https://search.google.com/local/reviews?placeid=ChIJZy_2kg1JzDERAvoqASU0JSI&authuser=0&hl=en&gl=US,2460430104965872130,0x31cc490d92f62f67:0x22253425012afa02,3.1715819,101.6645253,Asia/Kuala_Lumpur,positanoristo.com.my/,positanoristo.com.my,"Wednesday(2026-06-24): [11 AM–10 PM], Thursday(2026-06-25): [11 AM–10 PM], Friday(2026-06-26): [11 AM–11 PM], Saturday(2026-06-27): [11 AM–11 PM], Sunday(2026-06-28): [11 AM–10 PM], Monday(2026-06-29): [11 AM–10 PM], Tuesday(2026-06-30): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/11gw34z544,/g/11gw34z544,https://www.google.com/maps?cid=2460430104965872130,ChIJZy_2kg1JzDERAvoqASU0JSI,,,,,,,,Restaurants in Kuala Lumpur
Coast by Kayra,"Lot G03-G05, Ground Floor, The Starhill, 181, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Lot G03-G05, Ground Floor, The Starhill","181, Jln Bukit Bintang",Kerala restaurant,"Service options: [Onsite services, Takeout, Dine-in], Highlights: [Great dessert, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Offerings: [Alcohol, Beer, Cocktails, Coffee, Happy hour drinks, Hard liquor, Late-night food, Organic dishes, Private dining room, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Cozy, Trendy], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Paid parking garage, Paid parking lot, , Valet parking]",+60 17-215 7264,"017-215 7264, +60 17-215 7264",YES,Coast by Kayra (Owner),104950275922967844334,https://www.google.com/maps/contrib/104950275922967844334,449,4.8,https://search.google.com/local/reviews?placeid=ChIJhy577zo3zDERTqZLk3L_x3M&authuser=0&hl=en&gl=US,8342917702289696334,0x31cc373aef7b2e87:0x73c7ff72934ba64e,3.1472727999999996,101.7141305,Asia/Kuala_Lumpur,coast.kayra.com.my/,coast.kayra.com.my,"Wednesday(2026-06-24): [12–10 PM], Thursday(2026-06-25): [12–10 PM], Friday(2026-06-26): [12–10 PM], Saturday(2026-06-27): [12–10 PM], Sunday(2026-06-28): [12–10 PM], Monday(2026-06-29): [12–10 PM], Tuesday(2026-06-30): [12:30–10 PM]",https://www.google.com/search?kgmid=/g/11vc6yn3sp,/g/11vc6yn3sp,https://www.google.com/maps?cid=8342917702289696334,ChIJhy577zo3zDERTqZLk3L_x3M,,,,,,,,Restaurants in Kuala Lumpur
Vasco's,"Lobby Level, Hilton Kuala Lumpur, 3, Jalan Stesen Sentral, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Lobby Level, Hilton Kuala Lumpur","3, Jalan Stesen Sentral",Buffet restaurant;Breakfast restaurant;Restaurant,"Service options: [Onsite services, Takeout, Dine-in, No delivery], Highlights: [Great dessert, Great tea selection], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating,  Does not have assistive hearing loop], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Coffee, Hard liquor, Healthy options, Organic dishes, Private dining room, Salad bar, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Trendy, Upscale], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Lunch reservations recommended, Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Checks, Credit cards, Debit cards, ], Children: [Good for kids, Has changing table(s), Kids' menu], Parking: [Paid parking garage, Paid parking lot, , Valet parking]",+60 12-680 2597,"012-680 2597, +60 12-680 2597",YES,Vasco's (Owner),111608994869789994073,https://www.google.com/maps/contrib/111608994869789994073,575,4.2,https://search.google.com/local/reviews?placeid=ChIJtWTU7sBJzDERHvY0t-WEDi8&authuser=0&hl=en&gl=US,3390793691612640798,0x31cc49c0eed464b5:0x2f0e84e5b734f61e,3.1355534,101.6859502,Asia/Kuala_Lumpur,www.sevenrooms.com/reservations/vascos/goog,sevenrooms.com,"Wednesday(2026-06-24): [6 AM–10:30 PM], Thursday(2026-06-25): [6 AM–10:30 PM], Friday(2026-06-26): [6 AM–10:30 PM], Saturday(2026-06-27): [6 AM–10:30 PM], Sunday(2026-06-28): [6 AM–10:30 PM], Monday(2026-06-29): [6 AM–10:30 PM], Tuesday(2026-06-30): [6 AM–10:30 PM]",https://www.google.com/search?kgmid=/g/12qh81rl5,/g/12qh81rl5,https://www.google.com/maps?cid=3390793691612640798,ChIJtWTU7sBJzDERHvY0t-WEDi8,,,,,,,,Restaurants in Kuala Lumpur
"Gastro Sentral, Le Méridien Kuala Lumpur","2, Jalan Stesen Sentral, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","2, Jalan Stesen Sentral",Kuala Lumpur Sentral,Bistro;Restaurant,"Service options: [Onsite services, Takeout, Dine-in], Highlights: [Great cocktails, Great coffee, Great dessert, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Happy hour drinks, Hard liquor, Healthy options, Late-night food, Quick bite, Small plates, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Counter service, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Brunch reservations recommended, Lunch reservations recommended, Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, High chairs], Parking: [Paid parking lot, ]",+60 3-2263 7888,"03-2263 7888, +60 3-2263 7888",YES,"Gastro Sentral, Le Méridien Kuala Lumpur (Owner)",107846398574657570584,https://www.google.com/maps/contrib/107846398574657570584,301,4.2,https://search.google.com/local/reviews?placeid=ChIJrzBd58BJzDERe3SMVmox_rA&authuser=0&hl=en&gl=US,12753685527548163195,0x31cc49c0e75d30af:0xb0fe316a568c747b,3.1357629,101.68617239999999,Asia/Kuala_Lumpur,marriottbonvoyasia.com/restaurants-bars/le-meridien-kuala-lumpur-gastro-sentral,marriottbonvoyasia.com,"Wednesday(2026-06-24): [12 PM–12 AM], Thursday(2026-06-25): [12 PM–12 AM], Friday(2026-06-26): [12 PM–12 AM], Saturday(2026-06-27): [12 PM–12 AM], Sunday(2026-06-28): [12 PM–12 AM], Monday(2026-06-29): [12 PM–12 AM], Tuesday(2026-06-30): [12 PM–12 AM]",https://www.google.com/search?kgmid=/g/12qg7tk9f,/g/12qg7tk9f,https://www.google.com/maps?cid=12753685527548163195,ChIJrzBd58BJzDERe3SMVmox_rA,,,,,,,,Restaurants in Kuala Lumpur
Restaurant Flora Terrace Kuala Lumpur,"Wisma Tancom, 326 Jalan Tuanku Abdul Rahman, Off, Jln Sultan Ismail, 50100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Wisma Tancom, 326 Jalan Tuanku Abdul Rahman","Off, Jln Sultan Ismail",Restaurant,"From the business: [Identifies as women-owned], Service options: [Outdoor seating, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Great coffee, Great dessert, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Coffee, Halal food, Small plates], Dining options: [Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Quiet, Romantic, Trendy, Upscale], Crowd: [Good for groups], Planning: [Brunch reservations recommended, Lunch reservations recommended, Dinner reservations recommended, Accepts reservations], Payments: [Checks, Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids, Good for kids birthday, Kids' menu], Parking: [Free parking lot, On-site parking, Paid parking lot, Paid street parking, , Valet parking]",+60 3-2604 0872,"03-2604 0872, +60 3-2604 0872",YES,Restaurant Flora Terrace Kuala Lumpur (Owner),100974482082819023118,https://www.google.com/maps/contrib/100974482082819023118,824,4.5,https://search.google.com/local/reviews?placeid=ChIJT5sx5to3zDER7Aw0XkGDgrw&authuser=0&hl=en&gl=US,13583563742879419628,0x31cc37dae6319b4f:0xbc8283415e340cec,3.1606802,101.69692649999999,Asia/Kuala_Lumpur,salesmudah.com/RestorenFloraTerraceKL,salesmudah.com,"Wednesday(2026-06-24): [11 AM–11 PM], Thursday(2026-06-25): [11 AM–11 PM], Friday(2026-06-26): [11 AM–11 PM], Saturday(2026-06-27): [11 AM–11 PM], Sunday(2026-06-28): [11 AM–11 PM], Monday(2026-06-29): [11 AM–11 PM], Tuesday(2026-06-30): [11 AM–11 PM]",https://www.google.com/search?kgmid=/g/12qhd5z2s,/g/12qhd5z2s,https://www.google.com/maps?cid=13583563742879419628,ChIJT5sx5to3zDER7Aw0XkGDgrw,,,,,,,,Restaurants in Kuala Lumpur
YEN,"W, Wilayah Persekutuan, 121, Jln Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","W, Wilayah Persekutuan","121, Jln Ampang",Chinese restaurant,"Service options: [Delivery, Takeout, Dine-in], Highlights: [Great dessert, Great tea selection, Great wine list], Popular for: [Lunch, Dinner], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom], Offerings: [Alcohol, All you can eat, Beer, Cocktails, Coffee, Hard liquor, Organic dishes, Private dining room, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Brunch, Lunch, Dinner, Catering, Dessert, Table service], Amenities: [Restroom, Wi-Fi, ], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Good for groups, Tourists], Planning: [Brunch reservations recommended, Lunch reservations recommended, Reservations required, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, ], Children: [Good for kids], Parking: [Paid parking garage, Paid parking lot, Paid street parking, , Valet parking]",+60 12-357 4788,"012-357 4788, +60 12-357 4788",YES,YEN (Owner),114845629698602336470,https://www.google.com/maps/contrib/114845629698602336470,410,4.6,https://search.google.com/local/reviews?placeid=ChIJgfeWedE3zDERlbse75mWun0&authuser=0&hl=en&gl=US,9059719188295105429,0x31cc37d17996f781:0x7dba9699ef1ebb95,3.1584973,101.7093967,Asia/Kuala_Lumpur,www.yenwkualalumpur.com/,yenwkualalumpur.com,"Wednesday(2026-06-24): [12–2:30 PM, 6–10 PM], Thursday(2026-06-25): [12–2:30 PM, 6–10 PM], Friday(2026-06-26): [12–2:30 PM, 6–10:30 PM], Saturday(2026-06-27): [11:30 AM–3 PM, 6–10:30 PM], Sunday(2026-06-28): [11:30 AM–3 PM, 6–10 PM], Monday(2026-06-29): [12–2:30 PM, 6–10 PM], Tuesday(2026-06-30): [12–2:30 PM, 6–10 PM]",https://www.google.com/search?kgmid=/g/11gv0v3s5k,/g/11gv0v3s5k,https://www.google.com/maps?cid=9059719188295105429,ChIJgfeWedE3zDERlbse75mWun0,,,,,,,,Restaurants in Kuala Lumpur
Ketuhar Malaysian Cuisine Restaurant,"Level 1 Menara Ruyi 30A Lorong Kapar, Jalan 2/87G,, Off Jalan Syed Putra, Federal Territory, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Level 1 Menara Ruyi 30A Lorong Kapar, Jalan 2/87G,, Off Jalan Syed Putra",Federal Territory,Fine dining restaurant,"Service options: [Takeout, Dine-in], Highlights: [Rooftop seating], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Coffee, Healthy options, Organic dishes, Small plates, Vegan options, Vegetarian options], Dining options: [Lunch, Dinner, Catering, Dessert, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom, Wi-Fi, ], Crowd: [Family-friendly, Good for groups], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, High chairs, Kids' menu], Parking: [Paid parking garage, Paid parking lot, ]",+60 3-2276 0855,"03-2276 0855, +60 3-2276 0855",YES,Ketuhar Malaysian Cuisine Restaurant (Owner),103752528267892175570,https://www.google.com/maps/contrib/103752528267892175570,142,4.8,https://search.google.com/local/reviews?placeid=ChIJmRyWgZJJzDER7msaS0yEqY8&authuser=0&hl=en&gl=US,10351950681700199406,0x31cc499281961c99:0x8fa9844c4b1a6bee,3.12221,101.68148099999999,Asia/Kuala_Lumpur,zellvwellness.com/services-eat/ketuhar-malaysian-cuisine,zellvwellness.com,"Wednesday(2026-06-24): [8 AM–8 PM], Thursday(2026-06-25): [8 AM–8 PM], Friday(2026-06-26): [8 AM–8 PM], Saturday(2026-06-27): [8 AM–8 PM], Sunday(2026-06-28): [8 AM–8 PM], Monday(2026-06-29): [8 AM–8 PM], Tuesday(2026-06-30): [8 AM–8 PM]",https://www.google.com/search?kgmid=/g/11c2kbcw0t,/g/11c2kbcw0t,https://www.google.com/maps?cid=10351950681700199406,ChIJmRyWgZJJzDER7msaS0yEqY8,,,,,,,,Restaurants in Kuala Lumpur
